"Id","UserId","Avatar","Author","Content","Url","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzEzNDgzNjU5MDczNTM1OTU=","100042110975807","https://scontent.fcgk43-1.fna.fbcdn.net/v/t1.6435-1/93806154_228119141935117_8208134453474623488_n.jpg?stp=c8.0.353.353a_cp0_dst-jpg_s32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeHXQl4ukONhrZKwXlWhc1IFfBx6iZnuk298HHqJme6TbzWCVHCPQp_oFAJI3f5XG8H8ug-7PYhltVULcKGDAzIZ&_nc_ohc=NubrcrEUonUQ7kNvwFyq0ej&_nc_oc=AdoyP6zMmlP5Z20C8S4QF3F9fdt1l5h72dlb8cAAxIepYzd3xHkQisFg0wkiA9csLlQ&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=aF3zkdfZpejKj6fCGSZksQ&_nc_ss=7b2a8&oh=00_Af67nyvQtss8guEgYaSjzfNq-ja7iTDg4UBC2W6OQO5L6Q&oe=6A3BCA6F","Andi Petitz","-Agungjoen biar tenar biar dapat duit bro....","https://www.facebook.com/reel/1336508365019749/?comment_id=1720985672437336&reply_comment_id=1348365907353595","0","1","0","05/23/2026 12:40:39"
"Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzEwMDc4MjAxNDU1NTk4NzM=","1432115834","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/415025877_10224687741087561_5816880811431184813_n.jpg?stp=c6.0.421.421a_cp0_dst-jpg_s32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeG2WNpUKi7xyoj0TDth3IWdQK0zoagVfqtArTOhqBV-q3oTMV85gZarCYMhrcGgJKfam6b1ErrcmMYhBBaymjuD&_nc_ohc=gkom-l__visQ7kNvwHu3jtJ&_nc_oc=Adr45-qzr94COjcvGcHsM9P6F8tu7QrRpCDe10qYIeTnjgK4Tp7HkXuYlnVUJhu-Vp0&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=mp92s7364ofFbHzYV4IECw&_nc_ss=7b2a8&oh=00_Af7P_cn0E-BMSqBpBh3AvF7AYRbEN2nOUgf0_WMuz_MQTg&oe=6A1A2C3F","Heri Subagyo","Nanti klo sdh sampe Jakarta, jelasin di depan Menlu, yg dlm statemen resmi' nya mengatakan yg dilakukan pihak Israel bukan penculikan atau penyanderaan.","https://www.facebook.com/reel/1336508365019749/?comment_id=1007820145559873","8","0","7","05/22/2026 12:47:10"
"Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzE3ODQ1NzMwNTkzNjg5NjM=","100013615147826","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/291053499_1457901401340351_1386997807608273957_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeGIpr9xEBnVhTL-kGOhhnhIwPP5J3sPDEXA8_knew8MRXcrgGiyzQiQ-eG-2twKFtUHqjdFi__x565mzkHL01od&_nc_ohc=2qeLimWeKB0Q7kNvwH3E1wQ&_nc_oc=Adr4JNLs3KK-0EDSY6th3sGODMI4krd28_X69eWqJXo0wMH8uV84mfP5aqv40WXMvUg&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=yASMV7LeQz6vTCyOatgraA&_nc_ss=7b2a8&oh=00_Af7k3lzLx9gI9XLCLfWR_w3rG8XbxPU-3WoqqN1u2t2HZg&oe=6A1A29EE","Qudian Afrizal","-Heri Subagyo bener, karna mereka yg nyamperin ke area orang terus ditangkep, ibarat maling masuk rumah kamu, kalau digebukin itu resiko","https://www.facebook.com/reel/1336508365019749/?comment_id=1007820145559873&reply_comment_id=1784573059368963","4","1","3","05/22/2026 13:04:15"
"Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzI4NjgzMDgwOTY4MzY4Nzg=","100009324980146","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/704672202_4484497045204417_6432521998522106700_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeGDoudeYtVknAL6rPTUC7FDrAuZjxd-hHusC5mPF36Ee61gJdPDmhrgvw7CF5QbKeabqwh9Z4jzCv-Wsk0DQPUH&_nc_ohc=AvJYOL4q3y8Q7kNvwEVdJjw&_nc_oc=AdqpfQOVO3PH-DeuJ7vgfEpJnTdxARJp7pzNBJckjS2tPtoHeSjSBzNRpFXlq8VI-wc&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=yASMV7LeQz6vTCyOatgraA&_nc_ss=7b2a8&oh=00_Af4b_0GZdP8Bt82KtoiwY4J6EwmOO6E2ntVWPisvd9tmWw&oe=6A1A386C","Yongky So II","-Heri Subagyo lha emang bukan penculikan, diculik itu kalau lo ada dirumah lo sendiri lalu datang tentara esrael datang jemput anda tanpa sepengetahuan org lain, yg dilakukan pihak Israel itu menangkap bukan penculikan atau penyanderaan,","https://www.facebook.com/reel/1336508365019749/?comment_id=1007820145559873&reply_comment_id=2868308096836878","0","1","0","05/22/2026 13:25:36"
"Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzE1MzkxOTk3NDA5NzA5OTk=","1456191068","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/453868792_10230350927744490_2539410922014159214_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=111&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeGTqkscVVuSx-YxrEaQqCCIh9HU0r17OJ6H0dTSvXs4ngnWD6sx1w5sqPSSwa-v-0t18hrMTKTCoH84HEgm4Tuu&_nc_ohc=TjBBDSX7IqsQ7kNvwEFL21v&_nc_oc=AdpsDd-xJOWmDg_Q8DkuMxV2uYyweOhLr65ufl_waBUmJQyPF5yS4gucoLbAEfM9MSw&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=yASMV7LeQz6vTCyOatgraA&_nc_ss=7b2a8&oh=00_Af5nJb7p0phKAAiZ-rJ0fZz3vNs53N-Xur21qFZhAYy4sA&oe=6A1A1829","Thomas Didimus","-Heri Subagyo kalau penyanderaan apa tuntutan pihak penyandera 🤣
Kalau diculik penculiknya yang mendatangi lha ini jelas-jelas masuk tanpa visa datang ke perairan Israel 🤣Gaza tidak punya perairan internasional 🤪🤣😜😂😃
@pengikut","https://www.facebook.com/reel/1336508365019749/?comment_id=1007820145559873&reply_comment_id=1539199740970999","0","1","0","05/22/2026 14:11:52"
"Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5Xzk4MjUxMzE2NDUyNDE4MA==","100005110158485","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/414889824_2543024705877843_7870184109990078320_n.jpg?stp=c0.0.411.411a_cp0_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeGqKqAmrRO7pxGy5xE6fySgRGvhKiLtQs9Ea-EqIu1Cz7PoXqmKWRU6f3eeIw7w7GtwFIW8rwoGf-38rbooFTgJ&_nc_ohc=Lk2iE8AKbW0Q7kNvwGhrCdM&_nc_oc=Ado-cMd3CkSWd0sCqX7lo8-w40ALxBwAVl9od4X4rkdFKjeqBrPfOtuSpPAqlH33gEs&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=yASMV7LeQz6vTCyOatgraA&_nc_ss=7b2a8&oh=00_Af79NtrPb2reIyqAzBd8zTn1OBv9mkdAOftCj4UQFYNn0g&oe=6A1A0EF0","Ida Lilio","-Heri Subagyo buzzer #israelteroris","https://www.facebook.com/reel/1336508365019749/?comment_id=1007820145559873&reply_comment_id=982513164524180","0","1","0","05/22/2026 17:16:05"
"Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzQzMTk1NjI4NjQ5NzExMzU=","1782150827","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/621808828_10226533939453034_2337640231945790988_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=101&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeHZzkLlCNO-OTyDCNXo33Dp-2NbzUu-TCH7Y1vNS75MIVbU6Nt7hJe3wmeDE2LYHmaUh4O_ipAOalpsZViBFyBN&_nc_ohc=CvBJj154hNMQ7kNvwHXy_Sh&_nc_oc=Adrwr7NgWf0-PocK9AtNVoeNCaNc0f5FwaeGKpttxpkSPQNcm3Nm1KPdeK6cFKNbA0g&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=mp92s7364ofFbHzYV4IECw&_nc_ss=7b2a8&oh=00_Af6lTRRIjby-N9oOOQDzuXeWmsVxkqqqD8jKcJki_5j_AQ&oe=6A1A2397","Robert","Elu yg salah masuk rumah org tanpa permisi ya ditangkap lah BUKAN DI CULIK 😁🤣","https://www.facebook.com/reel/1336508365019749/?comment_id=4319562864971135","8","0","9","05/22/2026 12:27:38"
"Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzE3MjcwMzk4NjE3OTY2MjQ=","1200623966","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/444468388_10233590200755772_2369838757567969030_n.jpg?stp=c0.0.1142.1143a_cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeEmazDTkcQgCWjKI9kK_1ICBr4qmRkF4zkGviqZGQXjObFVAYZO_VHpcg-Tch6NKA8cdPKCmJbmV2rgH9yoQYLB&_nc_ohc=UuLp1kVIC9sQ7kNvwHY1o16&_nc_oc=AdpVPm5jYknwxsPhF4Up-FNr19CFph35ZylVPcxNTXWWwRUh3ponX0QpBWmHdVpgmo8&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=tKuAX10QVcseXcnoHf2ozQ&_nc_ss=7b2a8&oh=00_Af4C1Ycrxct75tJX5tcO1Vnl6Wbu8gGDEP1zi8JJO9HCOA&oe=6A1A2DF8","Bagus Widyanto","-Robert perairan internasional bukan punya siapa-siapa","https://www.facebook.com/reel/1336508365019749/?comment_id=4319562864971135&reply_comment_id=1727039861796624","3","1","3","05/22/2026 12:48:54"
"Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzIwMjIxMzc0MDgzNDE0MDY=","100079030999186","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/680487449_946224468021911_1711855587447955228_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeHAbZjwWBImlLKdtzFqYgEn2-q5_qhxBHjb6rn-qHEEeA4WpUXwDXdWYwSpdXHSaC2hLAP3evglWrMWEMsKYgBX&_nc_ohc=SVI5FErhJ-cQ7kNvwGuP_Oo&_nc_oc=AdqehxJaAXSZryy4_sY-jTIfSfstml506mxMCq7Tpe6aAJ7eR6FnjQCJFROfvTzIqEE&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=tKuAX10QVcseXcnoHf2ozQ&_nc_ss=7b2a8&oh=00_Af5HU5XB4CcgIsYPyZgLmXD0NU7zZz9wSHwT7fj3wEA_6A&oe=6A1A2D9F","Gunawicitra","-Robert zionis nongol!","https://www.facebook.com/reel/1336508365019749/?comment_id=4319562864971135&reply_comment_id=2022137408341406","0","1","1","05/22/2026 13:07:45"
"Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzEyODk2Njk1OTMzNDU4MTQ=","100005110158485","https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/414889824_2543024705877843_7870184109990078320_n.jpg?stp=c0.0.411.411a_cp0_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeGqKqAmrRO7pxGy5xE6fySgRGvhKiLtQs9Ea-EqIu1Cz7PoXqmKWRU6f3eeIw7w7GtwFIW8rwoGf-38rbooFTgJ&_nc_ohc=Lk2iE8AKbW0Q7kNvwGhrCdM&_nc_oc=Ado-cMd3CkSWd0sCqX7lo8-w40ALxBwAVl9od4X4rkdFKjeqBrPfOtuSpPAqlH33gEs&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=tKuAX10QVcseXcnoHf2ozQ&_nc_ss=7b2a8&oh=00_Af4bfuH_LsrDMZSqfROUmOE6VDNmnXfJOTzdpw0QV15OCw&oe=6A1A0EF0","Ida Lilio","-Robert buzzer #israelteroris","https://www.facebook.com/reel/1336508365019749/?comment_id=4319562864971135&reply_comment_id=1289669593345814","0","1","2","05/22/2026 17:15:24"
